,FQU_SRR1974675,FRE_SRR1974875,FRE_SRR1974876,FRE_SRR1974877,FRE_SRR1974878,FRE_SRR1974879,FRE_SRR1974880,FRE_SRR1974881,FRE_SRR1974882,FRE_SRR1974883,FRE_SRR1974884,FRE_SRR1974885,FRE_SRR1974886,FRE_SRR1974887,FRE_SRR1974888,FRE_SRR1974889,FRE_SRR1974890,FRE_SRR1974891,FRE_SRR1974892,FQU_SRR1974893,FRE_SRR1974894,FQU_SRR1974895,FRE_SRR1974896,FQU_SRR1974897,FQU_SRR1974898,FQU_SRR1974899,FRE_SRR1974900,FQU_SRR1974901,FQU_SRR1974902,FQU_SRR1974903,FQU_SRR1974904,FQU_SRR1974905,FQU_SRR1974906,FQU_SRR1974907,FQU_SRR1974908,FQU_SRR1974909,FQU_SRR1974910,FQU_SRR1974911,FQU_SRR1974912,FQU_SRR1974913,FRE_SRR1974914,FQU_SRR1974915,FQU_SRR1974916,FQU_SRR1974917,FQU_SRR1974918,FQU_SRR1974919,FQU_SRR1974920,FQU_SRR1974921,FQU_SRR1974922,FQU_SRR1974923,FQU_SRR1974924,FQU_SRR1974925,FQU_SRR1974926,FQU_SRR1974927,FQU_SRR1974928,FQU_SRR1974929,FQU_SRR1974930,FQU_SRR1974931,FQU_SRR1974932,FQU_SRR1974933,FQU_SRR1974934,FQU_SRR1974935,FQU_SRR1974936,FQU_SRR1974937,FQU_SRR1974938,FQU_SRR1974939,FQU_SRR1974940,FQU_SRR1974941,FQU_SRR1974942,FQU_SRR1974943,FQU_SRR1974944,FQU_SRR1974945,FRE_SRR1974946,FQU_SRR1974947,FQU_SRR1974948,FQU_SRR1974949,FQU_SRR1974950,FQU_SRR1974951,FQU_SRR1974952,FQU_SRR1974953,FQU_SRR1974954,FQU_SRR1974955,FQU_SRR1974956,FQU_SRR1974957,FQU_SRR1974958,FQU_SRR1974959,FQU_SRR1974960,FQU_SRR1974961,FQU_SRR1974962,FQU_SRR1974963,FQU_SRR1974964,FQU_SRR1974965,FQU_SRR1974966,FQU_SRR1974967,FQU_SRR1974968,FQU_SRR1974969,FQU_SRR1974970,FQU_SRR1974971,FQU_SRR1974972,FQU_SRR1974973,FQU_SRR1974974,FQU_SRR1974975,FQU_SRR1974976,FQU_SRR1974977,FQU_SRR1974978,FQU_SRR1974979,FQU_SRR1974980,FQU_SRR1974981,FQU_SRR1974982,FQU_SRR1974983,FQU_SRR1974984,FQU_SRR1974985,FQU_SRR1974986,FQU_SRR1974987,FQU_SRR1974988,FRE_SRR1974989,FQU_SRR1974990,FQU_SRR1974991,FQU_SRR1974992,FQU_SRR1974993,FQU_SRR1974994,FQU_SRR1974995,FQU_SRR1974996,FRE_SRR1974997,FQU_SRR1974998,FQU_SRR1974999,FQU_SRR1975000,FQU_SRR1975001,FQU_SRR1975002,FQU_SRR1975003,FQU_SRR1975004,FQU_SRR1975005,FQU_SRR1975006,FQU_SRR1975007,FQU_SRR1975008
FQU_SRR1974902,0.731449188663571,0.621080676299622,0.595922673954657,0.711897960114556,0.648739171954423,0.68983146319255,0.726949860270445,0.693429641060409,0.715481720496701,0.643156924867232,0.678929293398648,0.608732640538959,0.708084344055671,0.630488240713501,0.667444109519201,0.738722251137521,0.654333102548068,0.665846329879974,0.645306829717685,0.668873466194412,0.696827490900958,0.762822788482809,0.71411509659747,0.726740767655552,0.725945709447992,0.729551628971215,0.70039831138522,0.604141565762657,0,0.599414377996123,0.661634418048578,0.58725180187993,0.665160112336249,0.634790523573196,0.698618941349539,0.625623925518438,0.62061049390736,0.588992664750214,0.606783986347672,0.60618770772742,0.681285308931612,0.620858761486679,0.588959694865716,0.748420723101304,0.622842102095179,0.610726027418012,0.606500483554715,0.612312459220098,0.603280090036569,0.656390727871561,0.590655971570924,0.57926643103166,0.562115824224993,0.60559505152452,0.661905498225808,0.596881276499454,0.610768001372068,0.63656947693897,0.59605115666574,0.640650254878699,0.676730607773594,0.591483875960817,0.585542835198841,0.627199946580871,0.617149556476048,0.619997640907749,0.606155873058173,0.525539992159826,0.619239297114584,0.645293229185998,0.564853415556926,0.622830294806572,0.742482562777647,0.652214697755219,0.696977072435991,0.573766477701909,0.596917100820344,0.675566630642008,0.648100222143758,0.718896185152787,0.644787992981651,0.558585373426872,0.645796023714734,0.670322850634591,0.694346286531017,0.607085177671447,0.581940743404576,0.665631153253726,0.683665504467652,0.633653252768548,0.647869646842429,0.568159697402952,0.685727596723742,0.641780847014464,0.675018426299357,0.660268959903503,0.608550404261277,0.674896818637377,0.637374342599884,0.705252275912448,0.68087660526506,0.665810318822973,0.674753374694037,0.625527390264012,0.582544326766643,0.60431495606755,0.642281525046732,0.584983395466631,0.611273261377745,0.663961036209784,0.680097439648628,0.624215495720462,0.629645134597046,0.686702445314841,0.629524749385717,0.697679863440184,0.581011603989814,0.647039838243477,0.658376403759815,0.647487203883353,0.567731797256443,0.645741284712261,0.641654495992005,0.652550295936602,0.645367314395699,0.652545708202153,0.656695312381024,0.669670511897313,0.670081279408097,0.662808767966114,0.648286908474965,0.659659909261207,0.719541405331653,0.613132864764833,0.675716901393748
FQU_SRR1974903,0.685365658900394,0.555108592548735,0.567279725428744,0.692247427389558,0.596823212500682,0.627281524502918,0.680384664821466,0.6594465616328,0.663735078713199,0.577714730695913,0.583921487588864,0.537585058817402,0.672618756570286,0.548182287640151,0.620207610324115,0.67775608760207,0.598208576410342,0.611369681135425,0.590110172908067,0.60410376071317,0.633044496177746,0.738014607982103,0.673042339714331,0.665496568699835,0.643402309955132,0.646627961269464,0.645937812901734,0.522612589656869,0.599414377996123,0,0.534158730209102,0.472875878282109,0.611542046807986,0.52518166157069,0.640781797913618,0.521819766018139,0.538937582874773,0.539892957130159,0.489617268409111,0.517986996869541,0.620352210552459,0.510112530250654,0.494411968809237,0.666147094423916,0.534748057145434,0.510142315226311,0.521764590772896,0.534135456680625,0.510366771266245,0.586938613334674,0.533397173624384,0.473247957377482,0.455201771649275,0.488740238908615,0.616266511301441,0.502341386977746,0.530921329204271,0.566609844636511,0.504034993685356,0.568786205734016,0.661823981450983,0.497829211320592,0.506026778058238,0.560376933767666,0.494587975500806,0.592206284300587,0.515840413340687,0.439233440694401,0.563238825022437,0.592338138396056,0.461223042778707,0.524720252339365,0.751251539992717,0.551673722847939,0.658953117260445,0.490402470032203,0.54159497811731,0.598811361202125,0.54650660615393,0.653453294255737,0.555364421009706,0.467444737160665,0.549764045489407,0.573506621724388,0.630872081186118,0.509380923774338,0.517879916760243,0.592198280888478,0.657770115408952,0.540528190270746,0.557590380215433,0.471584964628687,0.60740574487752,0.569353504569593,0.5850322398896,0.58159996512208,0.518417651904861,0.64295642491616,0.545176243073655,0.683141173564404,0.59420319406993,0.574285976041471,0.60246103754276,0.547452163399172,0.4898166484731,0.514816588927409,0.549940289056524,0.500773980249164,0.529681857796614,0.635468035086161,0.578921078236338,0.534971388653374,0.539621124662917,0.581994722103613,0.545210754856325,0.62442421655967,0.484754351132366,0.545822554686253,0.569213162071336,0.563766749391139,0.466688501319461,0.570989629344908,0.559219859797424,0.586707731955665,0.576594909799249,0.622419825509591,0.584393927451987,0.650530992430621,0.63764519155694,0.587822085554771,0.548906938141842,0.575729010223908,0.630207565161763,0.520317189961603,0.593016951437864
FQU_SRR1974904,0.728456404403865,0.60662248955687,0.552635590980942,0.721931240525457,0.641053683452425,0.674431674527598,0.731010093141388,0.686396023039432,0.708623378365799,0.620021624149352,0.626306246765254,0.604919458406416,0.70891110262996,0.604812717448835,0.647937031338979,0.699924419456861,0.640806130172614,0.653202166337212,0.634718573103191,0.652247509304724,0.662570538809525,0.741965917611208,0.705985270613688,0.712418443490027,0.707328743449003,0.705776401676139,0.68325253247568,0.60024123745009,0.661634418048578,0.534158730209102,0,0.57632652957623,0.682216280837169,0.609727271551649,0.655069173585307,0.611203826833687,0.627958303690856,0.61414340054619,0.592277899101163,0.611858884777941,0.669451530486651,0.619838738444036,0.584524733817399,0.751259105191689,0.615262755337721,0.597543736110072,0.599854089829083,0.618551072231338,0.601408162726505,0.658416759574371,0.61728512606394,0.58233385008183,0.550862141732306,0.597671897649631,0.669695296845426,0.602163671752702,0.621664752268145,0.644078745861339,0.5957570654879,0.595980848740633,0.69182632726603,0.563915818624319,0.595380318709625,0.638241145829081,0.593367093402213,0.655601111319541,0.60719421958065,0.519018777407344,0.630282243450869,0.664772619514294,0.557004396912548,0.612087989396742,0.756023389051104,0.638214624149263,0.697062639034084,0.502178111625024,0.522591448216832,0.651401863961968,0.641415473691901,0.716457240189476,0.642270758248564,0.550018797698956,0.634206473955742,0.638680254589057,0.691300308823764,0.598019608849362,0.591711822821801,0.666894656522189,0.704540371938504,0.625166718574352,0.639793145768036,0.568996514753636,0.666960622557731,0.635843573990175,0.646917014218296,0.647003760180538,0.615543387726321,0.701885080687585,0.628289894970307,0.713328415731467,0.672537911465889,0.662463316603401,0.665922177531874,0.632504136068461,0.578677928174083,0.509589358722407,0.634475478931671,0.596310732115227,0.626812647913784,0.692137876509017,0.67395066973565,0.623622206469214,0.624408186324003,0.663260432383094,0.611258339870387,0.679245173227999,0.578560989478003,0.63075566112074,0.649085472717968,0.639939596917391,0.571949522177734,0.646680890678914,0.640385719702762,0.646662927107875,0.643673808982854,0.702419707902934,0.650977283879264,0.699977564754547,0.687866801531278,0.645087635177357,0.655000819793999,0.647847003792169,0.703899425058175,0.616555138059596,0.650412261294238
FQU_SRR1974905,0.66200476274005,0.549273714242646,0.574937053155738,0.671893257947145,0.580780668848816,0.631685346282049,0.67719303671375,0.634246617985599,0.651869302199455,0.564128726325924,0.582259220633443,0.534063103204902,0.641954362295904,0.544802019245746,0.608712150201988,0.65004145107446,0.581787130025433,0.594420585536877,0.58349528154391,0.586671689221954,0.615390741158781,0.710193460135746,0.66112358289001,0.651625358040858,0.625998351530884,0.659773507166316,0.628054281988951,0.510276105335015,0.58725180187993,0.472875878282109,0.57632652957623,0,0.621430057639002,0.516866918788528,0.614163394931627,0.507268662015171,0.516963928624414,0.518320408216131,0.485014533533383,0.485330896124726,0.608953588903519,0.507559108371913,0.478059123607729,0.637191172109479,0.508224900986918,0.500154578590855,0.501287391899456,0.50309462526109,0.491992947831612,0.564735719032757,0.515071983994801,0.472957417283776,0.448666531784347,0.477846892360984,0.616030587661545,0.48680433811828,0.498801549258061,0.536398490758946,0.477781192892599,0.559389235000085,0.63140933685217,0.4788552693949,0.481983671070574,0.546309181577745,0.478394884016584,0.57133020786388,0.488783154602609,0.438380874671303,0.527685708124147,0.582240613552332,0.454175058828784,0.501309763109176,0.721641434260602,0.540071841362708,0.658451431168531,0.509043803166657,0.532507611783346,0.593841164915023,0.536590333755889,0.626458970302399,0.536486048981674,0.440519408999966,0.534474643718247,0.558816187526578,0.59224926568984,0.49371832918711,0.501862116635678,0.589104906875842,0.632060229903166,0.530468536162445,0.552468723549991,0.46992346204725,0.577616650663389,0.534026644852325,0.56395931328751,0.559337584611407,0.504052020702457,0.623552583293065,0.546770220590821,0.665713646889267,0.578753903675445,0.558578381718424,0.582489846600433,0.524918116615622,0.486938616033374,0.537113854403188,0.526669309738219,0.48864291194024,0.505890769024126,0.615093141555671,0.570847236725432,0.50647330320297,0.523225307999207,0.583292502887129,0.532090161849794,0.643295932205952,0.475744535857465,0.55045758939987,0.552897953141392,0.571168584687791,0.459117847171007,0.570413496988161,0.537757027255229,0.5835525538388,0.549661468974387,0.60692629033029,0.567837462734536,0.643136284596156,0.619689584521549,0.583482867603012,0.541253238519182,0.556242026500379,0.626310621110217,0.514401920514274,0.578643868352338
FQU_SRR1974906,0.735821115889946,0.638851876771836,0.593121058775456,0.750959921627959,0.675843815878296,0.708986014517716,0.736068278634311,0.70332291098059,0.719731940549604,0.659960594500307,0.686041421815587,0.637054190048616,0.714250326471307,0.638497868961965,0.697578619289499,0.741756037096172,0.663948836074619,0.700438027906941,0.666345964476113,0.693219877744659,0.711502396655709,0.782375870800622,0.735758609250173,0.750317564116634,0.733062323133234,0.714208462940821,0.711497278098854,0.638212943993038,0.665160112336249,0.611542046807986,0.682216280837169,0.621430057639002,0,0.644456579026913,0.698412856163848,0.637844985388698,0.624392253335513,0.602422485604409,0.628355782810408,0.598480152027966,0.710906320454032,0.618903191714582,0.604662943942164,0.734865501948063,0.627721372992888,0.62349280525233,0.596327163634025,0.620734823633158,0.64082782387409,0.647826154799573,0.620351463219126,0.591985901854014,0.566663669451787,0.622758415719831,0.679066773465293,0.612734582665435,0.616047177452432,0.636118279019321,0.618661676313921,0.665701564552863,0.708832287669487,0.619901582907363,0.589835297931695,0.646858602572068,0.621791345259558,0.645375140444987,0.626264622815224,0.555313261381148,0.634328702896691,0.624150767893478,0.568890485840411,0.643330845683859,0.770242189776798,0.659112686031045,0.718186908697915,0.549087005903059,0.587648465808091,0.70340756210016,0.65679730860427,0.707515399362452,0.658473493226464,0.565448289261809,0.653716679281022,0.671790204058924,0.726719182394611,0.610877165804812,0.60697482907636,0.676397979768973,0.699754357915252,0.657777834319843,0.643303110065461,0.599681092095284,0.704565236770001,0.660311273079579,0.691157956930527,0.64871295202854,0.623095818600782,0.680024305908792,0.659925802844635,0.735152372727895,0.688005998075933,0.681164166255802,0.69733696910957,0.643078384872541,0.609200637879987,0.580999182047659,0.645894780392359,0.597701305165906,0.618667406752961,0.693292308057081,0.667735821725462,0.630142583738949,0.61706517749951,0.675011771915331,0.633331216287239,0.708437405011958,0.580246424333542,0.655321379889745,0.660810242287026,0.664656271788128,0.57276266317071,0.673336692406914,0.644761114971782,0.65865694384914,0.648194628510888,0.659731373809063,0.656357705514222,0.676552240454654,0.694082263190449,0.677391176763124,0.638356452810647,0.671623486646342,0.702471004119503,0.625950115574294,0.698702594067243
FQU_SRR1974907,0.704834037251247,0.587570791635312,0.55501226758812,0.709572097092733,0.6219485268004,0.652822648884229,0.717295429432856,0.668745760799276,0.688588247571413,0.60904726982337,0.618972409915876,0.569230771596181,0.68263799831791,0.583349777023457,0.636956762935597,0.682030621721555,0.616090401032524,0.653534009616266,0.619158819171436,0.628803561663178,0.656347679723924,0.740081039640407,0.6941627658079,0.701199984530863,0.677062325950621,0.689151783057313,0.665517054252261,0.546479774312481,0.634790523573196,0.52518166157069,0.609727271551649,0.516866918788528,0.644456579026913,0,0.665482129418018,0.545608075489095,0.564095244442123,0.570455715543483,0.528107332340939,0.551243511688924,0.65138248152972,0.555139364834486,0.51817457876898,0.689841655375526,0.553205339680491,0.541252250009879,0.553649628375607,0.563089249004698,0.539083731228981,0.622764224666349,0.566112267889156,0.524907329816126,0.503745654410978,0.529279474157188,0.648356086137672,0.529723402784652,0.556788081459585,0.58942394090699,0.538890835936039,0.595486306452594,0.672239858125178,0.527342200016171,0.536456849567884,0.605729311929253,0.526814852149105,0.628157632617228,0.537241917852066,0.476714505377519,0.582873872292727,0.626342259477364,0.501641893614987,0.542754560049046,0.745620303269041,0.57841647498859,0.685664764488308,0.491650458765677,0.51227259428338,0.636098653493867,0.572561447132233,0.670994581192612,0.591993991100665,0.503691115470488,0.592968320832915,0.599792546659343,0.646288090396625,0.545551525532421,0.548364838390994,0.620139721998052,0.682717866673922,0.570314550822831,0.588469844512126,0.512903858514343,0.632348015179848,0.594180670004783,0.613414735210803,0.606747774532056,0.556548461431176,0.66041078709722,0.578419820284568,0.698824233546221,0.619823157220259,0.607470456671886,0.633447995980427,0.579105239022832,0.520346901229584,0.502288011736538,0.578837370661524,0.535510941405521,0.552083733448181,0.656367196863278,0.613159395652484,0.571168536854381,0.571998067439144,0.615662101110814,0.575512549860916,0.644777485525295,0.52014894156147,0.588366429118291,0.604916936959859,0.591859159515466,0.509780925521427,0.60398801648516,0.587443385779748,0.61422326008677,0.592906658018558,0.653307323841028,0.611134887435284,0.681031389469609,0.676595442223138,0.615794926213347,0.598884131937534,0.602331950143141,0.656899485498798,0.570142292629244,0.614124393897266
FQU_SRR1974908,0.753094114355017,0.629645429637651,0.565455626582804,0.742974788377463,0.665863411799208,0.69218721578587,0.745215542733765,0.715232555065255,0.727025526684307,0.652593232859128,0.678735601592747,0.637849336681657,0.724335635157616,0.651508806623562,0.673562109672666,0.735124559383852,0.665891970657403,0.67767763743246,0.650990547540117,0.689054189193447,0.700183927276945,0.754691689554712,0.711044894047691,0.728193773952358,0.707415406684747,0.731971481025029,0.684621221866931,0.63920843833273,0.698618941349539,0.640781797913618,0.655069173585307,0.614163394931627,0.698412856163848,0.665482129418018,0,0.643264025345401,0.677638599004687,0.649991376559496,0.629352076467674,0.6417666826271,0.69276806622813,0.658222843139991,0.619091590905223,0.753580562305741,0.660425127199765,0.658278058679228,0.642317668485575,0.653482237003169,0.636983961155942,0.679200215390454,0.648819691418465,0.630246375501219,0.586138625559047,0.632305060524375,0.698871954596853,0.635576969534949,0.639601405245367,0.658312535069951,0.639485237218367,0.640858771347701,0.708568583295315,0.602742366751087,0.631538301338304,0.679327491085282,0.638814528312925,0.691637711556344,0.648956153543542,0.570864212443604,0.662200980936627,0.688643171011681,0.612989383274114,0.638562844884027,0.777234668393059,0.661235785558038,0.729271901400611,0.528944391325284,0.546331027388406,0.682978607757591,0.672486670208035,0.73912445555047,0.675299827221536,0.584594356819663,0.666547614390591,0.68500957271604,0.727375957309535,0.645710568565252,0.634899591436511,0.704550391593078,0.730818404906947,0.659547695475353,0.679748166824033,0.61978563166865,0.708889008745962,0.667529163144116,0.704570506967198,0.701351902754788,0.649264577698085,0.72309560206257,0.666267622085005,0.744481069549977,0.680513066023979,0.680043264698211,0.700035734149572,0.676127216321487,0.625984001588009,0.537516137544142,0.675551309610918,0.622119333211531,0.656846175871712,0.715961118012039,0.708720326990157,0.663549003955358,0.672002120986503,0.695039152489029,0.645564434684026,0.707664676757401,0.621082698591414,0.664660661547324,0.679793828939654,0.672880066874082,0.632689497623731,0.673825747881259,0.676474142590522,0.674425197199185,0.68127802782479,0.702705690494715,0.685409956511657,0.728830097823596,0.704182972589984,0.660697181231073,0.694703236645174,0.683403651787922,0.718230681052372,0.65816574498024,0.693301430358781
FQU_SRR1974909,0.706538320283862,0.583730612133855,0.59017031783683,0.714421932558624,0.609958408159276,0.652014214234811,0.708943299605602,0.660264684725657,0.688584582338167,0.61496542473191,0.621517999624376,0.569794281094877,0.679747763791833,0.580751969053816,0.635076880205487,0.684533030102388,0.620816563063211,0.640757445573907,0.616219620144818,0.631643056523938,0.663656982289592,0.75419153821461,0.693623017509525,0.702280149849004,0.666083792242388,0.690999242456644,0.666470028905735,0.545821140757993,0.625623925518438,0.521819766018139,0.611203826833687,0.507268662015171,0.637844985388698,0.545608075489095,0.643264025345401,0,0.544824956937754,0.563374576353887,0.528346107779354,0.524246016789181,0.641304269415284,0.535858770198085,0.513824780483442,0.690064460246824,0.541011658341384,0.531473359396747,0.542105022349089,0.554301051736896,0.553874068041572,0.604557346704002,0.550157348216457,0.482802506727142,0.479739648882898,0.525617037151877,0.637610478574007,0.510953186090377,0.548188749260746,0.575880967792349,0.52609085497565,0.599652099463363,0.669961843974595,0.528655294681254,0.520825657392665,0.584711713025027,0.524767273774388,0.615236389821356,0.523365799798151,0.485232310998407,0.563378475267594,0.607398278635127,0.469855617188001,0.545609968650528,0.745311543766573,0.579510839694149,0.686002918407735,0.517577358657865,0.520595993841811,0.63077673110743,0.575566130218188,0.667223049027739,0.579801951863659,0.489796183309011,0.580924832250219,0.593254889718318,0.668562997360632,0.515430502407657,0.531379059176692,0.62115718023373,0.676458902472251,0.56628272119353,0.551742550316055,0.512561824693235,0.624022775526544,0.554179195068792,0.604716179825812,0.603015233828288,0.537321092781491,0.659991819757067,0.57506102962445,0.697695129238846,0.616385451423434,0.58797854534458,0.614210415885423,0.55798157875426,0.505628725878034,0.527833111199572,0.563535727035688,0.511729525237386,0.529270488939242,0.652364418480419,0.594988211976014,0.546855403385428,0.553286364658163,0.609638415793485,0.563544747414731,0.647148597824656,0.49612769553343,0.570219768923531,0.595172446227798,0.577999693417665,0.478651587547817,0.584342829190951,0.583493729211797,0.60418763757866,0.585011177015423,0.641708718462875,0.600401426552761,0.67238391432021,0.662896004712721,0.597816927200622,0.562608866575119,0.592217784247363,0.646834392463125,0.534854839412634,0.623656528990877
FQU_SRR1974910,0.679803154480079,0.582264099714883,0.619428823189403,0.705489772904762,0.607091147357647,0.679515434152804,0.701627740938879,0.677005937757347,0.677409995628594,0.608134997151018,0.631180559598447,0.561434673404498,0.670161276456516,0.567725543214799,0.631633892711933,0.691468361656187,0.623466113030208,0.652878399787152,0.624990909712162,0.648565885560485,0.662940126681542,0.753830971292099,0.692472220922098,0.692260815050177,0.677444127799792,0.705081499406511,0.671970308166748,0.562006600924924,0.62061049390736,0.538937582874773,0.627958303690856,0.516963928624414,0.624392253335513,0.564095244442123,0.677638599004687,0.544824956937754,0,0.509675441748274,0.531989511665845,0.534151463062772,0.642012031276778,0.540037596031221,0.519384681555355,0.678465262252146,0.546681342810463,0.533675510761975,0.483107679896798,0.524888411130816,0.560125040310115,0.548639331408641,0.528799277120514,0.482164101247012,0.482699685217955,0.536882700719359,0.64935562422921,0.521038834700165,0.493921447383414,0.522579197473735,0.525532729795753,0.590694196918159,0.642491636707204,0.525998335141612,0.466282594584574,0.521221529243822,0.54511977450853,0.59869169536639,0.531906320485622,0.479289291582972,0.50801288974011,0.591824860517048,0.455630421727503,0.553087754194768,0.732020419812576,0.590282428782659,0.681029815053817,0.55354875313831,0.581227408076477,0.624621168409065,0.592498632189033,0.620130931448968,0.574392244021199,0.459604015423897,0.569248184385231,0.611411338400122,0.652119612186818,0.541594277861737,0.546690541110203,0.600300974996252,0.661657275608543,0.565690201963899,0.601174127899169,0.476407334458538,0.618189683958337,0.575633512378816,0.627432082780292,0.559305337940904,0.531231077143045,0.642099637858823,0.584298067723198,0.676259133553699,0.635749228162535,0.603444651214549,0.627399884690397,0.529048615242403,0.493906342635041,0.57735855240188,0.549171328652565,0.478750842032962,0.527992817149589,0.660454711792149,0.59481163282163,0.533114195364628,0.539655683885019,0.62445926029293,0.572704041617595,0.65472625337581,0.494029110009932,0.586106582411557,0.600823613530478,0.590101637457487,0.471306066219156,0.609715052294141,0.560455714317628,0.610660153607579,0.565515690271862,0.647905035248939,0.556163367047567,0.66023841286673,0.660427175376231,0.61808201354636,0.557363106345727,0.606060842645954,0.668883415537523,0.548283431526651,0.630588393731746
FQU_SRR1974911,0.677695388254676,0.561670627864798,0.620374697260235,0.678860951425881,0.601260926379546,0.651505692890761,0.676426237340016,0.656571620620309,0.665032048973028,0.590514071109839,0.625343881797115,0.55555861121021,0.649608747906354,0.565394373558446,0.627062381210894,0.683779318060908,0.598888396179259,0.624879315506593,0.599816163348844,0.61987231514197,0.633738097751035,0.738686855806309,0.678695589221152,0.687435391841977,0.65849776513351,0.694833269009277,0.649424317580816,0.559080037147538,0.588992664750214,0.539892957130159,0.61414340054619,0.518320408216131,0.602422485604409,0.570455715543483,0.649991376559496,0.563374576353887,0.509675441748274,0,0.543075651783366,0.515972853077749,0.633313595674516,0.548561605551762,0.525394495400297,0.661881943241239,0.549162931255895,0.548693604737487,0.510388957598703,0.535359823802176,0.543085883228694,0.53387969495121,0.507171091526187,0.49846146452384,0.471138007884592,0.52913518150591,0.620042052343059,0.511558389660042,0.496651627759593,0.526590302356405,0.524800590052544,0.575828991296693,0.625844485424944,0.522374720700334,0.482752491725451,0.519344340921662,0.537659605078721,0.575547520608937,0.529120619538361,0.470103076385582,0.500701753874537,0.582401563349433,0.465767212490871,0.542583626710794,0.725804329469196,0.589694219145769,0.664774851793597,0.566649408056752,0.586628217879557,0.630718768507591,0.576593723627014,0.608946641547278,0.571684176441217,0.455470669792203,0.570555563837127,0.600228327983781,0.638185021682657,0.543397066383029,0.530422042567301,0.612451747017897,0.640169143912828,0.562399502813728,0.595665952392463,0.477206578182986,0.607614127589138,0.569636157746272,0.608863361900693,0.551967202630579,0.528770045797856,0.62607710489689,0.578942317007968,0.651332499768274,0.638910427280276,0.598773783474549,0.626693042521683,0.516874878264676,0.502665788674698,0.604006959100363,0.557569695655955,0.496770341927602,0.538612103051826,0.630512389067444,0.615492023684074,0.550839081238451,0.55638156760608,0.612444230525094,0.572106088232112,0.647139649392719,0.498958722647927,0.591099536591648,0.585483722395599,0.609633136402767,0.483042831740173,0.604345585983301,0.549332199154735,0.605979070831846,0.543037038168462,0.622886453047991,0.566450241650214,0.653238274825796,0.619248195304796,0.61725980452023,0.571059959527741,0.602693007467863,0.672235385626307,0.545816331212306,0.621127432717684
FQU_SRR1974912,0.698046639261941,0.554427265628824,0.566984724684474,0.695133819739834,0.588043222931921,0.627931072665372,0.683501684955042,0.631551329134662,0.664737899499455,0.586172987934067,0.586980120496997,0.542768374420546,0.664524723307971,0.549346109950719,0.610622703898999,0.662048758146051,0.592366071531529,0.603678665876709,0.582737832360197,0.606826317084358,0.637709248564204,0.733701165714445,0.675645617617994,0.692956611676109,0.6468864687976,0.659551974478711,0.639443061490529,0.52174627670996,0.606783986347672,0.489617268409111,0.592277899101163,0.485014533533383,0.628355782810408,0.528107332340939,0.629352076467674,0.528346107779354,0.531989511665845,0.543075651783366,0,0.513975421340093,0.620455484939703,0.514721833588226,0.495425375933873,0.660342494746561,0.539450576139387,0.523202693263861,0.516277594626704,0.546265405775199,0.514966426152847,0.577976079991339,0.530051076664598,0.492763001500497,0.462963036078806,0.50454445636294,0.613258757663813,0.509832314661308,0.522733098781009,0.560659641207378,0.506647684819105,0.558388875175256,0.635874351783273,0.492572858778982,0.502748203477876,0.562066074970469,0.487538945696051,0.591737569053841,0.515329864913024,0.444709787853333,0.549421504437571,0.596867246355702,0.461220911532024,0.513603768749147,0.73262676639232,0.565723078207207,0.673867428721599,0.516745018142161,0.532781738524545,0.60171859734002,0.549712714076494,0.661697910038203,0.568575970211743,0.455565496818258,0.570278999648866,0.579282034926355,0.63209963484419,0.513220242082141,0.523480982935199,0.597948579049255,0.656627689686837,0.53796826228295,0.570555013637844,0.484945400883031,0.595100714784867,0.558221258310293,0.592893525906328,0.57174959251913,0.519784657275443,0.649664141818116,0.542709560239415,0.674013983813281,0.616642922799201,0.596068292347261,0.602553863228842,0.541647960659404,0.48694267806251,0.528544984055413,0.550388572847417,0.518022575186333,0.531546985986059,0.640768917018286,0.587278045191149,0.544187027477158,0.540171869406617,0.599040065037776,0.547865215129798,0.613122909221519,0.487997388121166,0.557606835367819,0.570508290491049,0.580655157388903,0.484013868925082,0.572333571812313,0.562724632753847,0.587589842160739,0.568023243530654,0.639003848617447,0.577027012200772,0.657979784077352,0.646386742458212,0.594502821635372,0.573003910623471,0.5846779556076,0.653783017005689,0.536008824418397,0.591524397353886
