"","conc.b","conc.a","fail.r","corr.b","corr.a","corr.theta","corr.ltheta.b","corr.ltheta.t","corr.ltheta.m","corr.ltheta.s","corr.ltheta.r","conc.a2"
"NEU_SRR1974648",-0.339585588694482,-0.913109056677504,-2.30258509299405,-2.9352314318637,1,0.323590543409852,-2.92213288065798,4.85751610867626,3.74158011986768,-0.24001647213038,0.640067238793822,0.783498434624818
"NEU_SRR1974649",1.30081863803717,-0.519768772508271,-2.30258509299405,-1.42798554473682,1,0.244848906818911,-4.28601797515612,2.9280486240971,5.8171544797222,-0.212124111135301,0.723594326179225,0.138752594927466
"NEU_SRR1974650",2.12064204380668,-0.982983066929403,-2.30258509299405,-1.89604441710453,1,0.189738754524538,-6.6137707088641,3.6052167299893,12.5364213506296,-0.118692678862518,2.23566039777813,0.140549984640983
"NEU_SRR1974652",-0.949068550329977,-0.0614987492984564,-2.30258509299405,-1.47542347777002,1,0.1509326837751,-0.721881785455432,2.54360646730839,9.98255940195257,-0.342055216478817,20,0.0658953467796276
"NEU_SRR1974654",-0.540841467448367,0.0152448946642055,-2.30258509299405,-1.13784293173872,1,0.249324515329936,-3.66753084543175,2.7941619049992,5.06942262427021,-0.229648735888451,0.606553804752252,0.075606398352736
"NEU_SRR1974655",3.43046635624206,-1.43297739449316,-2.30258509299405,-2.13664405054853,1,0.186804151371011,-2.57458235019853,2.91367938894212,10.9737786410754,-0.209346133417848,5.9823099907109,0.202937821860219
"NEU_SRR1974656",3.00662802670864,-1.17755011161873,-2.30258509299405,-2.09113748927549,1,0.210188733946699,-4.50642568380321,3.04265535229558,5.48305483063068,-0.205393777584501,0.459415816821785,0.185464116460863
"NEU_SRR1974657",1.38246052969862,-0.829953765867133,-2.30258509299405,-1.80073683534262,1,0.183491447606542,-2.58013026374416,2.75356317605126,11.3539395960578,-0.218354859589106,7.75481597737087,0.154727859509785
"NEU_SRR1974658",-0.352642752265539,-0.297077473834007,-2.30258509299405,-1.34610427146646,1,0.213378761148941,-4.11305672795245,2.70849132677318,5.24877984049164,-0.249578609770412,0.453476762279562,0.128159571642452
"NEU_SRR1974659",0.348218311924255,-0.465587529741688,-2.30258509299405,-1.40206967941969,1,0.216785901484084,-2.8370443184857,2.83738625526332,5.57317405369574,-0.22953309180953,0.736805318287068,0.158212501777076
"NEU_SRR1974660",2.71378589043548,-1.39654453831291,-2.30258509299405,-2.03262049713122,1,0.218562416631565,-4.4953106848753,2.85684930476863,5.69417967683699,-0.242386905417734,0.481364734185161,0.227122409034647
