"","conc.b","conc.a","fail.r","corr.b","corr.a","corr.theta","corr.ltheta.b","corr.ltheta.t","corr.ltheta.m","corr.ltheta.s","corr.ltheta.r","conc.a2"
"OLI_SRR1974562",-2.8593400428691,0.16869031869217,-2.30258509299405,-0.998427063104992,1,0.133264808790855,-3.82047506328743,4.48086713050779,9.23955217973595,-0.066360957107759,1.06123278232066,0.0667782669303468
"OLI_SRR1974563",-1.97280184702672,-0.0706657215548846,-2.30258509299405,-0.8943396927545,1,0.175186450612846,-4.23670828707117,3.20071353160978,4.83606685789742,-0.133227039040781,0.412722616928526,0.113306168541467
"OLI_SRR1974564",-2.96048735576201,0.2534162918268,-2.30258509299405,-0.692717521077631,1,0.129410091424176,-42.3960263099029,5.11811388857786,48.8827225942857,-0.0305486448251274,1.73430184510174,0.0523017430289685
"OPC_SRR1974565",-0.439589863111883,-0.535193085470785,-2.30258509299405,-1.58302335826837,1,0.225480681660723,-4.08548142482708,2.32688664220492,4.43674512006099,-0.410869980093672,0.177785146656644,0.155911334858335
"OLI_SRR1974566",-2.21061071297717,0.0176744897923311,-2.30258509299405,-1.09757739380935,1,0.15830395093132,-1.02787339970787,2.84620464184868,11.092797759039,-0.1640302141836,4.6281375350047,0.0742572457002225
"HYB_SRR1974567",-1.65464799782378,-0.404554604068378,-2.30258509299405,-1.00691546782291,1,0.192372970814547,-0.356111261642048,2.55755414192905,4.40984327824384,-0.25920154639778,0.713592882063041,0.194901136824726
"HYB_SRR1974568",0.704662371163658,-1.21717118642433,-2.30258509299405,-2.03883515808499,1,0.230344868738946,-1.82096319342046,2.22055156471484,3.62594565743787,-0.816587560307979,0.1,0.26841674136565
"HYB_SRR1974569",-2.39180017109432,-0.0314303716887997,-2.30258509299405,-1.18794525908895,1,0.145805473791432,-83.9436893572693,3.02871953873935,23.471668852441,-0.0930229806253455,0.861770347053217,0.086452514705422
"OLI_SRR1974570",-3.01321322287937,0.361354473031587,-2.30258509299405,-0.480116431325163,1,0.162425527108117,-4.18496137192037,2.7612925593037,5.3078206432449,-0.203661548309868,0.386721179815826,0.0328726071145436
"OLI_SRR1974571",-1.6420528564734,-0.331393501904272,-2.30258509299405,-1.22317287891087,1,0.193828376918951,-4.23040682773203,3.00251416179114,4.80553970169247,-0.132567688982958,0.387582879098128,0.138016315771765
"OLI_SRR1974572",-1.54609671370982,-0.204328055363571,-2.30258509299405,-1.10189998474686,1,0.183398847138971,-0.281792491970307,3.08991453290356,10.3898052418541,-0.145768717189064,5.20512831296901,0.103088866226582
"OLI_SRR1974573",-1.33050203970864,-0.306625549091248,-2.30258509299405,-1.13150955331979,1,0.192250429165602,0.467411340248204,2.7519194572891,10.7122817593768,-0.208137017097096,16.9974270122946,0.113774362690992
"OLI_SRR1974574",-3.03382324734353,0.169737833654899,-2.30258509299405,-0.838824060527975,1,0.170211832562868,-0.622579288894299,3.54546189329434,7.65886271655287,-0.0936401511838054,1.64011707476786,0.0972419444125505
"OPC_SRR1974575",-0.744671983942732,-0.726855599323512,-2.30258509299405,-1.27158515860205,1,0.104400724372553,-0.948799727899525,2.29325054325709,4.30454583132981,-0.847241806870225,0.1,0.198333918674399
"OPC_SRR1974576",-0.753226507359898,-0.526446848186289,-2.30258509299405,-1.63291848597716,1,0.15234941097813,-1.10760833927379,2.24650271791538,6.13565985458472,-0.397502438248173,0.604911252248102,0.135875964012315
"HYB_SRR1974577",-0.864906116159689,-0.927183516993217,-2.30258509299405,-1.38840998866202,1,0.138557002812507,0.976201246998228,2.18423833112081,3.37550882209025,-5.94148113547074,0.1,0.265143500747422
"OPC_SRR1974578",-0.488427554764858,-0.444347170407724,-2.30258509299405,-1.58931260708296,1,0.177518230124905,-1.09484877713007,2.39068232842045,9.14000125663198,-0.307263359902048,5.62426195851575,0.130989792588483
"OPC_SRR1974579",-0.386546074925241,-0.527994437393714,-2.30258509299405,-1.63406129013707,1,0.161661442675328,-2.76889839525357,2.20138001111107,5.22704246766883,-0.500960493029679,0.211990038414422,0.145170133263882
"OPC_SRR1974580",-0.596128313467494,-0.989974434803415,-2.30258509299405,-1.58856846681871,1,0.126528569459218,-1.71755469762911,2.13114300780076,4.65595296500237,-0.886166369736744,0.1,0.264991037393002
"OPC_SRR1974581",-2.19824880034183,0.139143633005128,-2.30258509299405,-0.945082449293648,1,0.105980434548501,-70.7111049483042,3.03449415665523,21.1058696582656,-0.124768691754616,1.80396577267068,0.0345329326118124
"MIC_SRR1974582",-1.25887963757259,-0.325733180638598,-2.30258509299405,-1.41040597071497,1,0.0893934139141546,-1.48033928241631,2.44019062285552,8.74724307781178,-0.283665278728847,2.34356023039452,0.0927371198642044
"OPC_SRR1974583",-1.87042075916575,-0.116449287662979,-2.30258509299405,-1.27059383993093,1,0.126475205144395,-0.592395275173732,2.42249162296679,9.93200725250206,-0.301026364078596,7.76677991735535,0.0721492771582659
"HYB_SRR1974584",0.110146333406966,-0.76574941989969,-2.30258509299405,-1.40393511052631,1,0.278265757336087,-3.45668928496725,2.55528006694277,1.91687829834562,-0.463287498543496,0.1,0.226145830280114
"OPC_SRR1974585",-0.241058785615456,-0.687195073966195,-2.30258509299405,-1.52270326670985,1,0.213993144951585,-4.16090935218692,2.31169633760666,3.82478819601636,-0.417847002269758,0.118676284485886,0.194381428294695
"OPC_SRR1974586",-1.57590808310776,-0.10088842435033,-2.30258509299405,-1.32991256510418,1,0.115354362916469,-1.32876993385627,2.42348470448651,11.7532453210138,-0.29818605056792,20,0.0760430391991871
"OPC_SRR1974587",-0.389632111477724,-0.824862066331042,-2.30258509299405,-1.84543482673998,1,0.152923541248523,-4.27253900680992,2.13085913000015,5.1918279707013,-0.601882919845399,0.1,0.194177379603076
"OPC_SRR1974588",1.29709941392872,-1.15975503544372,-2.30258509299405,-1.89079934110188,1,0.243693186671695,-1.03982664166493,2.45388294037463,2.58001003580421,-0.795410069142782,0.1,0.211264793495897
"OPC_SRR1974589",-0.154101225210841,-1.10449030992011,-2.30258509299405,-1.53287883226768,1,0.191298476050654,-4.36274152032956,3.07901613810752,4.98670812078899,-0.118842665573238,0.359048148039746,0.264747615591129
"MIC_SRR1974590",-2.60610805430127,-0.211466795164149,-2.30258509299405,-1.13560738609286,1,0.112577213936039,-100,2.62788259434124,21.9066342074506,-0.121977210664274,0.986360631647273,0.127083888076428
"MIC_SRR1974591",-2.92183502513373,0.383593817411562,-2.30258509299405,-0.835783798125052,1,0.113671764239183,-4.69285780266183,2.37115145793874,5.96119516118288,-0.420015265218122,0.240401399902817,0.006007521226014
"OPC_SRR1974592",-1.03083666334873,-0.444701230324496,-2.30258509299405,-1.28548965939979,1,0.126474318807551,0.137583262165726,2.47054310289417,4.73423774879761,-0.348840150876006,0.60168071754359,0.100872948478046
"OPC_SRR1974593",-1.52038415616229,-0.281982638800664,-2.30258509299405,-1.4566360846046,1,0.129343820411996,-1.89229876072093,2.38417917920523,10.2659424353515,-0.279091943128631,4.63772787354647,0.103525349077172
"OPC_SRR1974594",-0.105407284750782,-0.509409051593115,-2.30258509299405,-1.61106441315551,1,0.193067038403766,-0.512490655857297,2.37743300368833,7.79942700783675,-0.338509213726007,3.84875490548339,0.126013755267927
"MIC_SRR1974595",-2.00577395899884,-0.0801146695727872,-2.30258509299405,-1.12999076641964,1,0.153479763369254,-4.35062836527144,3.08823814686499,4.9768555199093,-0.127137530340254,0.333154509874971,0.0971384476716195
"OPC_SRR1974596",-0.718237613363356,-0.512597489199511,-2.30258509299405,-1.51370520811182,1,0.137776209468559,-7.95513106326359,2.27306734617676,5.2814549095296,-0.409020464214074,0.1,0.132867889979796
"MIC_SRR1974597",-1.78842508990565,-0.00248733931624554,-2.30258509299405,-1.16499363135789,1,0.134535352399512,-1.42971693082601,2.4993472184636,7.59215772785008,-0.315604844800124,1.58403740856277,0.0425496464992659
"MIC_SRR1974598",-2.69790511861422,0.353087349016371,-2.30258509299405,-0.596653122471961,1,0.101908816223743,-4.40156491574667,2.41674302229701,5.2641269334739,-0.471449436411405,0.15616667861296,0.00813275139669382
"MIC_SRR1974599",-2.70014179256591,0.244064027896467,-2.30258509299405,-0.481055317336965,1,0.118271682519176,0.0179047619649198,2.35614566624341,9.64738828280631,-0.393318504700415,20,0.0276618723029691
"OPC_SRR1974600",-2.15199941631839,0.0866028519499571,-2.30258509299405,-1.27784865119627,1,0.132926245614471,-0.0855031539710255,2.38996650738546,9.67717263524962,-0.370356111273161,20,0.0626778493083428
"HYB_SRR1974601",-0.199518619477133,-0.363330657703001,-2.30258509299405,-1.48312906077911,1,0.133619975771585,-0.225934629854572,2.3605616281374,8.47082577612236,-0.504425640611544,20,0.0765344514494564
"NEU_SRR1974602",0.719470598247858,-0.143528980256018,-2.30258509299405,-1.34402254476984,1,0.291434417439799,-3.37456058207406,3.0372867626173,2.87391408512531,-0.238739407110199,0.336399356165166,0.0676616231643533
"NEU_SRR1974603",-1.01749687004984,-0.144647581395999,-2.30258509299405,-1.20507527923993,1,0.132317469506995,-1.0769924905802,2.44760844606884,9.83406107906882,-0.380263037739014,17.4461598402796,0.0657509043121317
"AST_SRR1974604",-1.24367900083601,0.0832081744918973,-2.30258509299405,-0.988306151163759,1,0.143885358310313,0.295383998093263,2.43882613590684,7.8255299604851,-0.513617043387313,20,0.0391024078676739
"NEU_SRR1974605",1.81664772169386,-0.852231899089985,-2.30258509299405,-1.82079949961336,1,0.236943280942104,-1.03799674079858,2.78162823963035,8.07213016162351,-0.280691786885863,5.48778936787276,0.130232060055654
"MIC_SRR1974606",-1.20590771375065,-0.11505030475628,-2.30258509299405,-1.06165618190618,1,0.111078562381186,-0.922615382490006,2.42893659282138,4.24481644736133,-1.51156849429523,0.1,0.0482602134738031
"NEU_SRR1974607",-0.678469134104973,-0.199184705078394,-2.30258509299405,-1.4156722207099,1,0.165148159881213,-1.1551677429961,2.42803549273195,10.4675733580934,-0.325089430233268,20,0.0897296698337755
"HYB_SRR1974608",1.77326988635864,-0.850009706398163,-2.30258509299405,-1.92977875784811,1,0.279178735554976,-6.50001092744522,2.71621794050602,2.74960974296825,-0.394888420805096,0.1,0.144077092604994
"NEU_SRR1974609",1.63346029430034,-0.290591773592963,-2.30258509299405,-2.00631157381911,1,0.283128836368527,-3.01509535678201,3.04305834776107,1.94710189570197,-0.702144586425227,0.1,0.0545634715561825
"AST_SRR1974610",-0.585406413798852,-0.383343833840266,-2.30258509299405,-1.31189043684504,1,0.179041552536269,-0.463819904553125,2.47915348422291,9.93079604740205,-0.309699306516466,20,0.0854413325037286
"NEU_SRR1974611",0.0148199711503328,-0.418660845406468,-2.30258509299405,-1.37529246226956,1,0.164563161700591,-0.31338957691057,2.31633275532385,4.30579858436039,-1.10375482085097,0.367497753286939,0.0734571856453374
"NEU_SRR1974612",0.757076574045726,-0.107355764331725,-2.30258509299405,-1.59754912821067,1,0.178114451668537,-0.292654986948074,2.41443750425822,8.18041887796797,-0.486900182808532,20,0.0340908610454305
"NEU_SRR1974613",2.40001754830823,-0.872455823730341,-2.30258509299405,-2.04814699880743,1,0.255414494710968,-0.449962239030326,2.99293624786714,9.35686785758871,-0.274899204860306,15.8506161095217,0.100708532188971
"NEU_SRR1974614",0.174191356298461,-0.428625472596227,-2.30258509299405,-1.24783496004755,1,0.171237021466975,-0.293036647751895,2.51623841306119,9.55815697769373,-0.33281281792758,20,0.0771232145313214
"NEU_SRR1974615",2.35553097848637,-0.993696422455751,-2.30258509299405,-1.91559321685196,1,0.33619719434964,-1.07459634057016,2.65258931736011,2.08804526927352,-1.23102910671615,0.1,0.150535813824401
"OLI_SRR1974616",2.85564826027572,-0.749600807053908,-2.30258509299405,-1.50405295923525,1,0.173626762415849,0.0500250747372016,2.50232157820208,7.7008965263447,-0.466390959102637,20,0.0875944150324995
"NEU_SRR1974617",1.64373980123751,-0.431697772957422,-2.30258509299405,-1.69960326919656,1,0.278764733593483,-1.05527258769701,2.99607431233496,9.77828394885377,-0.224585360005214,10.3929998349741,0.0713098702338399
"NEU_SRR1974618",1.91455406914934,-0.388983054372737,-2.30258509299405,-1.38503647351514,1,0.251630264551801,-4.0601585651623,3.48424713895542,4.15868359378135,-0.185696475387191,0.536251760569826,0.0633160941755927
"HYB_SRR1974619",-0.124004075257828,-0.189854078691393,-2.30258509299405,-1.49639161546991,1,0.161000503002052,-0.500730873277557,2.32518140700672,6.25669475784774,-0.521209470770373,1.9681513701721,0.0593733494847411
"NEU_SRR1974620",1.89153046963825,-0.911204403824863,-2.30258509299405,-1.96657670856644,1,0.237764981835005,-4.02606535275382,2.56714069904979,3.05034838399042,-0.576176918148343,0.1,0.115965485148586
"NEU_SRR1974621",1.57457473014771,0.0743142200513187,-2.30258509299405,-1.50342684041091,1,0.238860554199309,-0.579399244635365,2.59168311792908,8.8496219725202,-0.349721224428799,20,0.00222254450921216
"NEU_SRR1974622",1.4267523145091,-0.564139330605164,-2.30258509299405,-1.8304257118817,1,0.233769893670053,-0.43288841093899,2.62578142863872,9.34017383977616,-0.307535263278148,20,0.0859404652565023
"NEU_SRR1974623",1.07924779308765,-0.604769111517596,-2.30258509299405,-1.91990238374336,1,0.186223201785503,-0.338129843475084,2.32123650778474,6.15679792928482,-0.581315958684334,2.20461461079042,0.0828600602940989
"NEU_SRR1974624",1.5323043716949,-0.51838047214209,-2.30258509299405,-1.78496782666303,1,0.283142319466346,-2.36770429367617,2.567544847994,3.65268828644935,-0.464690910730051,0.284283996460547,0.0886874356908559
"NEU_SRR1974625",-3.91847232146546,0.0254529772977602,-2.30258509299405,-0.648830406358028,1,0.0519074486589577,-0.212936617123438,2.34414790545513,8.05463402916471,-0.770052871894242,20,0.0509570041357211
"NEU_SRR1974626",0.632848197216763,-0.567888020576022,-2.30258509299405,-1.87520501824396,1,0.188615018680307,-0.628058141008635,2.34602700595402,7.21969415726015,-0.483415622375278,4.43427571356617,0.0994732052538489
"NEU_SRR1974627",1.49194183655333,-0.457820334115888,-2.30258509299405,-2.07569576397812,1,0.235000416882663,-1.13273298185901,2.45714122767083,7.44734728455495,-0.339007963341607,3.04810964315648,0.0724533880806034
"NEU_SRR1974628",1.73392608441947,-0.630636619192235,-2.30258509299405,-1.85330889155932,1,0.253024862331801,-0.964669558487755,2.73554068005236,9.23424340213032,-0.249836392819537,7.46482189866285,0.106504486610361
"NEU_SRR1974629",1.82122135892874,-0.396710731325093,-2.30258509299405,-1.7910599569415,1,0.278081611782454,-4.01270896358455,3.1834614702695,3.86360468393739,-0.219490121696793,0.383607697763975,0.0706129677660921
"NEU_SRR1974630",1.31097998937941,-0.307357385524703,-2.30258509299405,-1.71537986338349,1,0.330413283060953,-4.14102755315792,2.87609915139583,4.20842663292629,-0.224282134065528,0.40944781651782,0.0839584302281667
"NEU_SRR1974631",1.27840742149556,-0.643788422119437,-2.30258509299405,-2.01828877031574,1,0.234225840321487,-0.615870335926955,2.44775885876441,5.39766710861506,-0.404438461320118,0.969416862552015,0.0961640783341117
"NEU_SRR1974632",0.341837001733955,-0.0343047807357187,-2.30258509299405,-1.20759638256642,1,0.226490395324516,-1.24084776620449,2.73223595095282,11.9607598695577,-0.200384156679739,14.3905822373632,0.0525186429701579
"NEU_SRR1974633",3.47351286298358,-0.981420643604917,-2.30258509299405,-2.14757088299633,1,0.209131187748653,-2.10753001622803,3.03353070348964,2.22448679125152,-0.755777066803703,0.1,0.10085285116675
"NEU_SRR1974634",0.910010211122296,-0.194141481767708,-2.30258509299405,-1.36624034369095,1,0.282479420032926,-2.89086242590034,2.84747228983859,1.20447858214564,-0.552596482735015,0.1,0.0649457261434021
"NEU_SRR1974635",-0.810540185230824,0.221495606451032,-2.30258509299405,-1.25773429886432,1,0.191032817745984,-0.393103938738633,2.38505113536725,9.02261178001158,-0.362354009934024,18.4388533605073,0.0316816751324141
"NEU_SRR1974636",0.0605956516410357,-0.418035161914609,-2.30258509299405,-1.77041992361505,1,0.164775566583748,-0.560918851409672,2.30223818526539,6.79493967551531,-0.514432306999581,2.90442824533052,0.0850888900473675
"AST_SRR1974637",-1.84635269449597,0.225188286721888,-2.30258509299405,-1.00985679417466,1,0.114301923989834,-4.08573349220921,2.47275355861119,4.73753355352809,-0.491436252365881,0.156276108071738,0.0208206045300295
"NEU_SRR1974638",-1.38799265104647,0.271204672565239,-2.30258509299405,-1.21625597258452,1,0.159886182490368,-0.548732911425382,2.40977024916499,9.56549777126574,-0.369477330002894,20,0.0292071813841252
"NEU_SRR1974639",-0.51879358342799,-0.0381433590756804,-2.30258509299405,-1.25352827327687,1,0.189858506420814,-0.342190981863657,2.49997617390042,7.44118726051905,-0.327581704880579,4.33927827457779,0.0731995602679828
"NEU_SRR1974640",1.27382140335987,-0.555619805495799,-2.30258509299405,-2.04519306588823,1,0.208364407758373,-0.14168128399333,2.40524547301702,8.76512111913062,-0.407602616870188,20,0.0847305359306698
"AST_SRR1974641",-2.61417267920875,0.256000660351565,-2.30258509299405,-0.834039496668425,1,0.109134900331642,-0.820146383627208,2.39970769158923,9.50615233739986,-0.349345056798071,7.79251538035776,0.0307501979714916
"NEU_SRR1974642",1.03700660144259,-0.584849137662433,-2.30258509299405,-1.99955306566076,1,0.204947830490887,-1.22187520029284,2.4327066202416,6.36492280710495,-0.355666023869033,1.16379125625065,0.0879668553059051
"NEU_SRR1974643",1.37828736498009,0.182571937673768,-2.30258509299405,-1.55294897992103,1,0.28931128453208,-3.28776554703588,3.31383342332419,3.55602159888871,-0.201313595438487,0.478330734464331,7.79492295378506e-05
"END_SRR1974644",-1.94863520683448,0.144398321593725,-2.30258509299405,-0.727366240456111,1,0.109505003819009,-1.26344843640837,2.59380848479377,11.6315581645268,-0.259951442299739,15.4664494842637,0.035292868587973
"NEU_SRR1974645",2.33875923853489,-0.354736808639595,-2.30258509299405,-2.05769675727497,1,0.266990905967584,-7.20569224096081,2.89836343936701,2.76310214374193,-0.400083956292427,0.1,0.0525412628195418
"NEU_SRR1974646",-2.34763999064513,0.177698904401737,-2.30258509299405,-0.614477606745563,1,0.153922442122782,-0.0363861796592322,2.44183880619182,7.80147164223909,-0.466583413252242,20,0.0284096971714382
"AST_SRR1974647",-2.12410442343297,0.266422531707146,-2.30258509299405,-1.06822272527173,1,0.135984710920941,-0.249951747781066,2.47522100119078,10.1652269655714,-0.329285193840409,20,0.0249932299278604
"NEU_SRR1974648",-1.3341186930224,0.0180234609079129,-2.30258509299405,-2.97720144650252,1,0.257236654260424,-0.87544040953625,4.35252332399558,1.4782019538533,-1.23638982871165,0.1,0.536969123564031
"NEU_SRR1974649",1.20366087346022,-0.11309852997998,-2.30258509299405,-1.452583689604,1,0.232700875936017,-4.5704816195591,2.90927041007711,4.82023256947734,-0.214790227655109,0.417971257237587,0.048709773257467
"NEU_SRR1974650",1.59397639453542,-0.686596538819899,-2.30258509299405,-1.85882641384575,1,0.197563583875897,-0.574572883004128,2.66448884456343,8.86107050579492,-0.269667655164773,6.9303418354605,0.0929417379294332
"AST_SRR1974651",-2.14692594762216,0.389318865232921,-2.30258509299405,-0.934867764073838,1,0.125386507687041,0.236434331804765,2.3507715673156,7.81117915583097,-0.576001101695776,20,0.00641878886669313
"NEU_SRR1974652",-0.707892207402617,-0.142182016261513,-2.30258509299405,-1.43867675450121,1,0.152300110591221,-1.05901315095407,2.38963748444386,6.50155935281743,-0.428977077693414,1.46899092494317,0.0629449656049051
"AST_SRR1974653",-1.00741209612605,0.140305300267691,-2.30258509299405,-1.14688421909794,1,0.173429613369642,0.363737610591986,2.3335466480956,7.52069676872841,-0.513956421219734,20,0.0273356126758689
"NEU_SRR1974654",-0.486209596464261,0.182855383908875,-2.30258509299405,-1.16117605443153,1,0.221875776622988,-4.18378324393016,2.7322501116621,4.40485068164236,-0.225988414456115,0.357232390316977,0.0334385749811975
"NEU_SRR1974655",1.80157436486821,-0.533239253159089,-2.30258509299405,-2.09110634822195,1,0.204459686782604,-0.661547558867532,2.49215613724624,9.22848368421098,-0.345914576510244,12.2823756889184,0.0745046482199921
"NEU_SRR1974656",1.92104294762325,-0.483047154191526,-2.30258509299405,-2.05326971937537,1,0.214739167870233,-3.42610325471262,2.88516808812544,5.67188201105496,-0.234801939842132,0.564129212953821,0.0700969053700684
"NEU_SRR1974657",0.695120935613278,-0.346252427764887,-2.30258509299405,-1.75750227190703,1,0.190078703111147,-4.2706813275101,2.40844923612204,4.95674553428721,-0.395121045616405,0.243847219228559,0.071448104087566
"NEU_SRR1974658",-0.386348826577694,-0.0974085258647356,-2.30258509299405,-1.35547056187686,1,0.209814003546152,-4.36310344850749,2.51347047882378,5.08335328908258,-0.28934289443619,0.33163968337423,0.0787999829880696
"NEU_SRR1974659",0.262458401050048,-0.168956733083288,-2.30258509299405,-1.41209692967835,1,0.20909536272003,-2.21755764109612,2.57272482686864,5.60740582001909,-0.272923658985205,0.721707941229189,0.0849221854558125
"NEU_SRR1974660",1.34721860606667,-0.525530782033942,-2.30258509299405,-2.00614379038689,1,0.241851214925817,-3.0654086253515,2.50941145641557,4.77525481580162,-0.392677578304178,0.320689905473261,0.0927647368803899
"NEU_SRR1974661",1.50522575273965,-0.780917473714117,-2.30258509299405,-2.08932452902519,1,0.226727293772603,-3.78497808100745,2.55573860446863,3.81766901654565,-0.459979204257612,0.158159271676379,0.107227414977161
"NEU_SRR1974662",0.487988383636389,-0.127316708077788,-2.30258509299405,-1.70287009136149,1,0.262311137225202,-5.77724993396946,2.4623163909448,3.11879081758112,-0.456976393580826,0.1,0.0658575033356169
"NEU_SRR1974663",-0.868010839879567,-0.107486550564875,-2.30258509299405,-1.41134762561672,1,0.136242363150496,-0.74903333091729,2.38949642256672,9.72820086369839,-0.379440129667544,20,0.0611089382068037
"AST_SRR1974664",-0.767830358820315,-0.395051777374145,-2.30258509299405,-1.440977949313,1,0.0985777557277657,-0.479175900087217,2.41139471631917,5.21364668034338,-0.69409410064717,0.485248947009935,0.0617057566445344
"END_SRR1974665",-1.52342565087654,-0.0642552855010451,-2.30258509299405,-0.827022649924207,1,0.101084208404964,-0.675138848181666,2.55715727817295,10.2754757793264,-0.286275774081619,10.1029688434945,0.0526929255033578
"MIC_SRR1974666",-1.48964561692174,-0.0949486252786525,-2.30258509299405,-1.09915695270193,1,0.105296781242524,-0.338406753069163,2.47518825785601,9.57740488722971,-0.361342311242114,12.3267429045721,0.0468936945643987
"END_SRR1974667",-0.634789104575936,-0.0252791710173867,-2.30258509299405,-1.09050776356582,1,0.105976394244537,-3.7448610428376,2.44948247561848,4.78131092403449,-0.554522153325381,0.169488874861211,0.024772612304672
"MIC_SRR1974668",-1.22718704530148,-0.144521421150931,-2.30258509299405,-0.904687982049566,1,0.104271017814187,-1.42437910751334,2.64669202177628,10.7503548310525,-0.264404763907735,9.20843375159598,0.0446057794638398
"MIC_SRR1974669",-1.30269705613006,-0.125022528277918,-2.30258509299405,-0.945939571019772,1,0.0891810110274351,-1.62269490487108,2.58585069866258,11.8687549618664,-0.301215440008486,20,0.0423773754262317
"AST_SRR1974670",-1.65587547056477,-0.106500980609358,-2.30258509299405,-1.21077281825966,1,0.10716841546919,-0.656305738868651,2.48983364881753,10.1682244309522,-0.353763088562995,20,0.0506272920195854
"MIC_SRR1974671",-1.33186790329637,-0.180687415069733,-2.30258509299405,-0.776244188723515,1,0.0970784436710805,-1.65636532971825,2.57752941132091,10.9485430324775,-0.279987904555401,9.4573548751524,0.0463775908889975
"AST_SRR1974672",-1.5174454481571,-0.0881880020344047,-2.30258509299405,-1.2131650313813,1,0.109094441176454,-0.299630975755502,2.43746929400246,9.23521733548266,-0.392487273140069,20,0.0444448423389927
